Sentence,Entity
"Also wenn man dieses Beispiel von dem CSU-Mann aus München Nord nochmal nimmt, sie ist so ob kein Drama, wenn der bei nach dem neuen Wahlgereich nicht mehr reinkäme, denn es gibt ohnehin ganzen haufen Menschen aus München, die im deutschen Bundestag sitzen, das heißt die Stadtmünchen, über die Liste oder die Liste der verschiedenen Parteien, das heißt München ist auf jeden Fall gut vertreten.",CSU
Die Union kritisiert noch einen ganz anderen Punkt.,Union
"Und der parlamentarische Geschäftsführer der CSU-Landesgrupp im Bundestag, Stefan Müller, der Nante, den Vorschlag, der jetzt vorgelegt wurde von der Ampel.",Ampel
"Und der parlamentarische Geschäftsführer der CSU-Landesgrupp im Bundestag, Stefan Müller, der Nante, den Vorschlag, der jetzt vorgelegt wurde von der Ampel.",CSU
"Und noch ein bisschen mutiger, Holz der Generalsekretär der CSU durch die Gegend im ZDF Martin Hubert, der sagte die Linksgelbe Ampel-Lege, mit diesem Gesetz entwurf, die Axt an unser demokratisches Fundament.",Ampel
"Und noch ein bisschen mutiger, Holz der Generalsekretär der CSU durch die Gegend im ZDF Martin Hubert, der sagte die Linksgelbe Ampel-Lege, mit diesem Gesetz entwurf, die Axt an unser demokratisches Fundament.",CSU
"Die Ampel stelle sich über den Wähler-Willen der Bürgerinnen und Bürger, das sei verfassungswidrig und er wartet das nicht akzeptieren so Hubert und führte dann fort.",Ampel
"Die Ampel verweigert direkt gewählten Abgeordneten den Einzug ins Parlament, das ist ungeheuerlich und das können wir sonst eigentlich nur von Schurken starten.",Ampel
"Ja, da muss die Verfassungsrechtlerinnen Professor Jelena von Achenbach-Schmunzeln, sie ist eine der Expertinnen, die für die Ampel den Entwurf zur Wahlrechtsreform erarbeitet haben.",Ampel
"Ja, das heißt also verfassungsrechtlich hat die Union in diesem Streit keine besonders guten Argumente.",Union
"Es geht nicht darum, dass gewählte Personen nicht in den Bundestag kommen, wie die CSU argumentiert, sondern die Frage ist, ob diese Personen überhaupt gewählt sind.",CSU
"Und ich würde sagen, wenn das wirklich so gelingt, dann würde die Ampel da auch durchaus, was zukunftsweisen ist in die Wege leiten, um das seit vielen, vielen Jahren gerungen wurde und nie konnte da irgendwie jemanden sich durchsetzen.",Ampel
"Und mag das ja echt sagen, also diese Idee hat ja auch die Ampel überzeugen.",Ampel
"Also es gibt schon einige Länder, wo solche Regeln gelten und die Ampel als Orbe überzeugt.",Ampel
Gilt seit 1. Januar hat die Ampel selbst reingeschrieben und trotzdem fehlt diese Synopsse.,Ampel
"Denn dieser Gesetzentwurf kommt ja nicht von der Ministerium, sondern er kommt von den drei Fraktionen der Ampel im Bundestag.",Ampel
"Und da muss man einfach sagen, die sollte die Ampel noch mal ganz schnell nachliefern.",Ampel
"Und deswegen war es insbesondere den SPD-Frauen ganz wichtig, dass hier mal etwas passiert.",SPD
"Das Grundgesetz erlaubt, dezidient quasi Frauen zu bevorzugen, solange eben in einem bestimmten Feld noch keine Gleichverteilung erreicht ist und im aktuellen Entwurf fehlen und aber alle Elemente, die zu mehr Gleichberechtigung führen, wir haben sogar gesagt, in der Praxis wäre ein Druckschritt für die Gleichberechtigung eher zu befürchten, dem Vernehmnachblock hier die FDP.",FDP
"Aber die FDP ist hier die Partei, die sagt ne, also mit der Parität wird wollen wir aber jetzt nicht übertreiben.",FDP
"Ja, also es wäre jetzt mal wirklich interessant zu sehen, was die Ampel mit so einem Vorschlag machen würde und ob sie eine Mehrheit bekommen würde, denn das muss man auch sozusagen.",Ampel
"Die Ampel ist da eigentlich in einer relativ komfortablen Situation, die kann diesen Vorschlag, die ist das Gesetz mit der eigenen Mehrheit beschließen.",Ampel
"Die brauchen die Union nicht, die brauchen den Bundesrat nicht, die brauchen einfach nur ihre eigene Mehrheit, die können das im Bundestag einbringen.",Union
"Aber, muss man ja sehen, die Union topt, wir haben euch eben so ein paar Zitate von der CSU serviert.",Union
"Aber, muss man ja sehen, die Union topt, wir haben euch eben so ein paar Zitate von der CSU serviert.",CSU
"In der CDU ist die Stimmung bei Weitem nicht ganz so aufgeheizt, da gibt es auch eine Reihe Leute, die quasi abseits der Mikrofone sagen, das finden wir eigentlich schon eine richtig gute Idee.",CDU
Aber man will sich natürlich auch nicht mit der Schwesterpatri ZSU anlegen und die CSU ist eben im Kampfmodus.,CSU
"Da muss man dazu sagen, die CSU ist im Kampfmodus, weil sie diese Direktmandate verliert.",CSU
"Kann man glaube ich so sagen, diese vielen Direktmandate sind natürlich auch in Mittel, um halt verdiente CSU-Recken zu versorgen.",CSU
"Da gibt es einfach Wahlkreise, die werden seit 90-Römischen Reich irgendwie an die CSU vergeben.",CSU
"Die Ampel muss man sagen, wollte, obwohl sie die Union vormaar nicht braucht, die Union trotzdem einbinden.",Union
"Die Ampel muss man sagen, wollte, obwohl sie die Union vormaar nicht braucht, die Union trotzdem einbinden.",Ampel
"Im Gegenteil die Union will nicht reden, sie will klagen.",Union
"Weil, ja, wenn wir da jetzt dazustimmen und die Union so dagegen ist, machen wir es uns nicht schwer mit vielleicht unserem zukünftigen Lieblingskoalitionspartner.",Union
"Das heißt, machen wir uns den nicht zum Feind, wenn wir jetzt diesen eigentlich von uns als Ampel vorgelegt im Gesetzentwurf zustimmen, wenn doch die Union so dagegen ist und sogar klagt.",Union
"Das heißt, machen wir uns den nicht zum Feind, wenn wir jetzt diesen eigentlich von uns als Ampel vorgelegt im Gesetzentwurf zustimmen, wenn doch die Union so dagegen ist und sogar klagt.",Ampel
"Deswegen gibt es so ein bisschen die Gefahr, dass die Ampel sich in irgendeiner Weise noch auf so ein Murkle-Kompromiss einlassen könnte, um die Union irgendwie ins Boot zu holen.",Union
"Deswegen gibt es so ein bisschen die Gefahr, dass die Ampel sich in irgendeiner Weise noch auf so ein Murkle-Kompromiss einlassen könnte, um die Union irgendwie ins Boot zu holen.",Ampel
"Sie haben es gesagt, sie braucht die Stimmen nicht, könnte aber versucht sein, nicht vielleicht auf Druck der FDP.",FDP
Das wiederum würde ja auch den Fallout für die CSU begrenzen.,CSU
"SPD und Grüne sind, glaube ich fest entschlossen, das kann man sagen.",SPD
"SPD und Grüne sind, glaube ich fest entschlossen, das kann man sagen.",Grüne
Aber es würde der Union nicht so wie tun.,Union
Also es geht um den Hauskauf von Finanzminister Christian Lindner.,Christian Lindner
"Die Rechnung geht also nur dann auf, wenn Christian Lindner geld aus anderer Quelle in dieses Haus investiert.",Christian Lindner
"Es gibt ja eine Menge Fragezeichen, aber es ist definitiv noch nicht klar, dass sich Christian Lindner hier strafbar gemacht hat.",Christian Lindner
"Und das war auch aus Sicht des Polizeipräsidenten von Aachen, einem gewissen Dirk Weinzbach, blustigerweise sogar Mitglied der Grünen, der zentrale Grundschär, dass Dorf darf nicht betreten werden.",Grüne
"Damals war es vor allem Andrea Nahles von der SPD, der einfach eine große Nähe zur katholischen Kirche nachgesagt wird.",SPD
Und Lisa wird Winkelmeier Becker von der Union gemauert haben.,Union
Nun aber ist die Ampel am Ruder.,Ampel
"Und justizminister Marco Buschmann muss man sozusagen, hat schnell geliefert. """,Marco Buschmann
"Nerdeliefer hat Marco Buschmann von der FDP, hat nämlich gleich nach Amtsantritten gesetzt, entwurf in Auftrag gegeben in seinem Haus und der wurde nun durch den Bundestag bestätigt, verabschiedet wieder so heißt, also die Ampelmärheit hat dazugestimmt, der Bundesrat muss nicht mehr zustimmen und wird ganz sicher keinen Einspruch erheben.""",FDP
"Nerdeliefer hat Marco Buschmann von der FDP, hat nämlich gleich nach Amtsantritten gesetzt, entwurf in Auftrag gegeben in seinem Haus und der wurde nun durch den Bundestag bestätigt, verabschiedet wieder so heißt, also die Ampelmärheit hat dazugestimmt, der Bundesrat muss nicht mehr zustimmen und wird ganz sicher keinen Einspruch erheben.""",Ampel
"Nerdeliefer hat Marco Buschmann von der FDP, hat nämlich gleich nach Amtsantritten gesetzt, entwurf in Auftrag gegeben in seinem Haus und der wurde nun durch den Bundestag bestätigt, verabschiedet wieder so heißt, also die Ampelmärheit hat dazugestimmt, der Bundesrat muss nicht mehr zustimmen und wird ganz sicher keinen Einspruch erheben.""",Marco Buschmann
"Und ich finde es wirklich schön, dass die Ampel auf diese Weise bestellt, ich so gehe lieber gerade rechtspolitik, wenn ein Verbot keinen Sinn macht, wenn ein Verbot vor allem erhebliche Nachteile mit sich bringt für die Informationen von Schwangerin in einer Konfliktsituation.",Ampel
"Ja, und weiß natürlich jeder Brauchend Kohle ist aus der CO2-Einsparungsperspektive so ziemlich der worstcase, und das und ausgerechnet unter einem Grünen Minister.",Grüne
"Und er macht eben das, was wir von Olaf Scholz schon so oft gefordert haben, was wir bei Olaf Scholz immer wieder vermissen, dass er die Leute mitnimmt.",Olaf Scholz
"Aber jedenfalls die Botschaft von Robert Habeck, die Botschaft dieser zweiten Warnstufe ist auch ganz klar in die Industrie hinein.",Robert Habeck
"Konsequenterweise gibt es gleiche aus der FDP und auch zum Beispiel aus der CSU vom Bayerischen Ministerpräsidenten Markus Söder, die Forderung, die Atomkraftwerke müssten länger laufen.",FDP
"Konsequenterweise gibt es gleiche aus der FDP und auch zum Beispiel aus der CSU vom Bayerischen Ministerpräsidenten Markus Söder, die Forderung, die Atomkraftwerke müssten länger laufen.",Markus Söder
"Konsequenterweise gibt es gleiche aus der FDP und auch zum Beispiel aus der CSU vom Bayerischen Ministerpräsidenten Markus Söder, die Forderung, die Atomkraftwerke müssten länger laufen.",CSU
"Und Christian Lindner sagt auch, der das zwar einerseits fordert, aber sagt eben auch, also das ist in Ehrenprojekt für die nächsten Jahre.",Christian Lindner
"Ja, so funktioniert halt die Rechtssetzung in der Europäischen Union.",Union
"Und dann kam Christian Lindner auch noch jetzt auf die Bühne und hat gesagt, nein, ich hab beschlossen, wir werden da nicht zustimmen.",Christian Lindner
"Sie finden also der Staat, soll es sich oder in diesem Fall die europäische Union, soll es sich technologischer vorgaben, enthalten und der Markt soll er regeln, ob es noch eine Chance gibt für Verbrenner, mit E-Fules oder auch nicht.",Union
"Jetzt nicht gerade eine Vorfeldorganisation der Grünen, auch der ADRC sieht E-Fules kritisch.",Grüne
Trotzdem ist Christian Lindner gegen ein Verbot von neuen Verbrennen aus 2035 zitat.,Christian Lindner
"Der fragt nämlich etwas zugespitzt, zielt Lindner damit, also mit seinem Kampf gegen das Verbrennerverbot, auf die Bedürfnisse der klassischen FDP-Klientel.",FDP
"Also die Kritiker, das finde ich auch ganz interessant, der FDP, sagen jetzt zum Unter-Ei, also neben den Argumenten, die wir genannt haben, aber auch das steht doch im Koalitionsvertrag, das der Verbrenner verboten wird.",FDP
Da würde sich die FDP jetzt wieder dem Koalitionsvertrag verhalten.,FDP
"Aber das ist jetzt quasi so die Hintertür, wie insbesondere aus der FDP argumentiert wird.",FDP
Für Deutschland sitzt dort Umweltministerin Steffi Lemke von den Grünen.,Grüne
Für Deutschland sitzt dort Umweltministerin Steffi Lemke von den Grünen.,Steffi Lemke
"Klar, Ministerin Lemke, der Filmemke von den Grünen ist weiterhin Fynnes Verbrännerverbot.",Grüne
"Die Grünen sind dafür, die SPD ist dafür, aber Lindner, der FDP ist dagegen.",FDP
"Die Grünen sind dafür, die SPD ist dafür, aber Lindner, der FDP ist dagegen.",SPD
"Die Grünen sind dafür, die SPD ist dafür, aber Lindner, der FDP ist dagegen.",Grüne
"Die Grünen sind dafür, die SPD ist dafür, aber Lindner, der FDP ist dagegen.",Die Grünen
"Wie gesagt, stand jetzt, gibt es noch keine klare Position, gibt stattdessen massiv Soft in der Ampel.",Ampel
"Also insbesondere das Umweltministerium, das Wirtschafts- und Klimaschutzministerium könnten möglicherweise Verkehr und Finanzen, Lindner Wissing ein Norden oder andere Alternative, die sogenannte Richtlinien, Kompetenz des Bundeskanzlers auf Deutsch ein Machtwort von Olaf Scholz.",Olaf Scholz
"Und wenn das dann passiert, dann stehe Olaf Scholz eben ohne Rosender, weil Deutschland längst auf allen Ebenen zugestimmt habe und jetzt im letzten Moment ganz kurz vorschloss auf der Zielgraben dann eben noch umgefallen wäre, wenn es dann wirklich so kommt.",Olaf Scholz
"Angenommen es bleibt dabei, Wissing, FDP, Linden und Blocken, die Koalition, die Ampel wird sich nicht einig, dann wäre der normale Weg.",FDP
"Angenommen es bleibt dabei, Wissing, FDP, Linden und Blocken, die Koalition, die Ampel wird sich nicht einig, dann wäre der normale Weg.",Ampel
"Selbst Ampel, MDB, Sinter-Inzischen, genervt, fragen kritisch nach.",Ampel
"Und selbst Abgeordneten der Ampelkoalition, natürlich ist die Opposition auch auf den Bäumen.",Ampel
"Und selbst Abgeordneten der Ampelkoalition, natürlich ist die Opposition auch auf den Bäumen.",Ampelkoalition
"Ja, wir haben uns mit dem Thema Olaf Scholz seine Leute und die Ukraine in dieser Woche weiter beschäftigt haben, uns insbesondere noch mal im parlamentarischen Raum, umgehört und haben versucht, weiter zu recherchieren.",Olaf Scholz
Was treibt denn eigentlich Olaf Scholz?,Olaf Scholz
"Das erste ist, die SPD insgesamt hat keinen Plan, wie diese Zeitenwände, die Scholz eingeleutet hat, wirklich umzusetzen ist.",SPD
"Da, glaube ich, das haben wir aus verschiedenen Quellen gehört, hat die SPD einfach noch kein Plan.",SPD
Das sagen auch ganz offen Leute aus der SPD-Fraktion.,SPD
Das sagen auch ganz offen Leute aus der SPD-Fraktion.,SPD-Fraktion
Aber es fehlt einfach vielen Menschen in der SPD bis heute extrem schwer sich von der Idee einer Zusammenarbeit mit Russland zu verabschieden.,SPD
Aber jedenfalls in der SPD scheint das bislang nicht mehr als fähig zu sein.,SPD
"Er sagt, einem großen Teil der SPD fällt es schwer, die Zeitenwände mitzugehen.",SPD
"Es tritt die SPD jetzt nicht insgesamt in die Tonne, sondern er sagt, es gibt da durchaus einzelne Figuren auch an prominenter Position, die durchaus verstanden haben, was die Zeit geschlagen hat und durchaus auch vielleicht eine Idee haben.",SPD
"Aber so die SPD insgesamt als Fraktion, als Partei, hat da eben noch keine klasse Position.",SPD
"Und das macht es natürlich auch für Olaf Scholz schwer, da irgendwie drauf zu bauen.",Olaf Scholz
"In dieser Woche sorgt er so zum Beispiel Jens Plöttner für eine ganze Menge Schlagzahlen, der man hat also eine lange außenpolitische Karriere im Windschatten der SPD hinter sich.",SPD
"Also selbst vormal kann SPD Mitglied wurde aber vor allem vom heutigen Bundespräsidenten Steinmeier gefördert, als der noch im auswertigen Amtsas.",SPD
"Und es damit muss man so dort sagen, der wichtigste Berater von Olaf Scholz für die auswertige Politik und Plöttner sagte diese Woche bei einem Vortrag überraschende Dinge.",Olaf Scholz
"Und dazu hat sich dann auch Norbert Röttkin, der CDU-Ausenpolitiker geäußert, den wir ja auch schon mal im Interview hatten, er sagt, die Äußerungen des Außenpolitischen Beraters des Bundeskanzlers legen offen, dass das zukünftige deutsch-rosischer Verhältnis ein wesentlicher Aspekt in der Politik der Bundesregierung bei der Unterstützung der Ukraine ist.",CDU
Die SPD hat keine Haltung.,SPD
"Mosker führt einen aggressiven Eroberungskrieg gegen die UK-ine und es geht ihm dabei nicht um Quadratmeter, sondern es geht im Wesentlichen darum, dass die UK-ine als Beispiele für relativ westliche Werte in einem Nachfolgestalter-Sowjet-Union nicht gewinnen.",Union
"Und das ist brandgefährlich, weil das der Mann ist, dem Olaf Scholz zuhört, wie er aus Politik machen sollte.",Olaf Scholz
"Wir haben uns in Kreisende Ampel nochmal umgehört, wie die Politik von Scholz eigentlich zustande kommt.",Ampel
