Sentence,Entity
"Manuela Schwesig, die Ministerpräsidentin von Mecklenburg-Vorpommern, hat nach eigenen Angaben ihre Brustkrebs-Erkrankung besiegt.",Manuela Schwesig
Ein Gespräch mit Forschungsministerin Bettina Stark-Watzinger über den Nutzen der Biotechnologie für die nachhaltige Landwirtschaft.,Bettina Stark-Watzinger
"Ist die neue Regierung bereit, den existenziell wichtigen Innovationen den Weg zu ebnen?",Regierung
Die neue rot-rote Landesregierung in Mecklenburg-Vorpommern steht gentechnischen Verfahren offener gegenüber als die Ampel-Parteien im Bund – und stößt damit bei einem Teil der Bauern auf Widerspruch.,Ampel
Die Europäer dürfen sich der Gentechnik nicht verweigern – und die Grünen auch nicht.,Grüne
"Das zumindest findet der frühere Grüne Matthias Berninger, heute Cheflobbyist des Bayer-Konzerns.",Grüne
"Der frühere Grünen-Politiker erklärt, wie er nach dem Monsanto-Eklat Vertrauen schaffen will und weshalb er sich um die Zukunft der Forschung in Europa sorgt.",Grüne
"Noch nicht, aber die Grünen haben einen wegweisenden Schwenk probiert.",Grüne
Grüne Gentechnik ist in Europa tabu.,Grüne
"Der erste virtuelle Grünen-Parteitag läuft auch am Sonntag weiter, doch am Ende des ersten Tages zeichnet sich ein eindeutiges Bild ab: Beim 1,5-Grad-Ziel setzt sich die idealistischere Parteibasis durch, lässt dafür bei anderen Themen vorerst locker.",Grüne
Die Grünen geben sich ein neues Grundsatzprogramm.,Grüne
Die Grünen geben sich ein neues Grundsatzprogramm.,Die Grünen
Permalink: https://www.faz.net/-gx6-asooz Weitere Themen                                   Skyline-Blick                                : LKWs dürfen diesen Sonntag fahren +++ CDU benennt Wahlkampfkernthemen                         März endet mit Aprilwetter +++ Schüsse in Hanau +++Günstigeres Deutschlandticket für Geringverdiener +++ Unfall bei Roßdorf +++ Anklage im Fall Ayleen zugelassen +++ Schulpflicht trotz Warnstreiks +++  Aktuelle Infos im Liveblog für Frankfurt und Rhein-Main                                                         Liveticker: OB-Wahl Darmstadt                                : Grüner Kolmer und Sozialdemokrat Benz gehen in die Stichwahl                         Stichwahl am 2. April +++ Kerstin Lau landet auf dem dritten Platz  +++ Hohe Wahlbeteiligung +++ Rekord bei Briefwahl +++ Und wie ist die Stimmung bei der Wahlparty in der Centralstation?,Grüne
Permalink: https://www.faz.net/-gx6-asooz Weitere Themen                                   Skyline-Blick                                : LKWs dürfen diesen Sonntag fahren +++ CDU benennt Wahlkampfkernthemen                         März endet mit Aprilwetter +++ Schüsse in Hanau +++Günstigeres Deutschlandticket für Geringverdiener +++ Unfall bei Roßdorf +++ Anklage im Fall Ayleen zugelassen +++ Schulpflicht trotz Warnstreiks +++  Aktuelle Infos im Liveblog für Frankfurt und Rhein-Main                                                         Liveticker: OB-Wahl Darmstadt                                : Grüner Kolmer und Sozialdemokrat Benz gehen in die Stichwahl                         Stichwahl am 2. April +++ Kerstin Lau landet auf dem dritten Platz  +++ Hohe Wahlbeteiligung +++ Rekord bei Briefwahl +++ Und wie ist die Stimmung bei der Wahlparty in der Centralstation?,CDU
Im eigenen Land zeigt das der Ampelstreit um die Energiewende und die Transformation des Verkehrs nur zu gut.,Ampel
"1982 wurde dieses gemeinsame Erbe der Menschheit dem Seerechtsübereinkommen UNCLOS unterstellt und eine Meeresbodenbehörde auf Jamaika geschaffen, die den Zugang zu mineralischen Rohstoffen regelt.",Jamaika
Viele zweifeln nicht mehr nur an ihren Regierungen.,Regierung
"Die Ampelkoalition sollte mehr tun, um sie zu fördern.",Ampelkoalition
"Die Ampelkoalition sollte mehr tun, um sie zu fördern.",Ampel
Laut Medienberichten will die Regierung den Geldadel nun bald zur Kasse bitten.,Regierung
"Oskar Lafontaine, der 2005 die heutige Linkspartei mitgegründete, verlässt die Partei.",Linkspartei
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gyl-b3xgn Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung 				Bild: dpa 			Das Bundesforschungsministerium legt seine lang erwartete Zukunftsstrategie vor.",FDP
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gyl-b3xgn Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung 				Bild: dpa 			Das Bundesforschungsministerium legt seine lang erwartete Zukunftsstrategie vor.",Bettina Stark-Watzinger
"Polens Regierung vergibt Millionen an Organisationen, die der Regierungspartei PiS nahestehen.",Regierung
Kritiker sehen eine Absicherung für einen möglichen Regierungswechsel in Warschau.,Regierung
Die Zukunftsstrategie der Ampel soll das ändern.,Ampel
Das fordert die KMK-Präsidentin Karin Prien (CDU).,CDU
Christian Drosten ruft das Ende der Pandemie aus – und Bundesjustizminister Marco Buschmann verlangt prompt ein Ende aller Corona-Maßnahmen.,Marco Buschmann
Bundesbildungsministerin Stark-Watzinger hat einen taiwanischen Regierungsvertreter getroffen.,Regierung
Grünen-Politikerin Brantner wurde in Taiwan empfangen.,Grüne
"Die amerikanische Regierung muss nun noch mehrere juristische Hürden nehmen, um das Schuldenerlass-Programm anzuschieben.",Regierung
"Daran ist auch die Regierung schuld, denn abseits von Informationsheftchen und Wettbewerben um den schönsten Schulgarten lässt die ganz große Schulgarten-Initiative aus der Politik auf sich warten.",Regierung
