Sentence,Entity,predicted_label
"Vor Zuhörern wie Wissenschaftsministerin Angela Dorn (Die Grünen) und dem Frankfurter CDU-Oberbürgermeisterkandidaten Uwe Becker würdigt Rhein Bohnenkamps jahrelangen Kampf um die Finanzierung des Romantikmuseums, das von Bund, Land und Stadt miterrichtet wurde, ohne die mehr als sechs Millionen Euro Spenden, die Bohnenkamp einwarb, aber nie gebaut worden wäre: „Sie haben mehr als 1500 private Unterstützer überzeugt.",Grüne,2
"Vor Zuhörern wie Wissenschaftsministerin Angela Dorn (Die Grünen) und dem Frankfurter CDU-Oberbürgermeisterkandidaten Uwe Becker würdigt Rhein Bohnenkamps jahrelangen Kampf um die Finanzierung des Romantikmuseums, das von Bund, Land und Stadt miterrichtet wurde, ohne die mehr als sechs Millionen Euro Spenden, die Bohnenkamp einwarb, aber nie gebaut worden wäre: „Sie haben mehr als 1500 private Unterstützer überzeugt.",CDU,2
"Vor Zuhörern wie Wissenschaftsministerin Angela Dorn (Die Grünen) und dem Frankfurter CDU-Oberbürgermeisterkandidaten Uwe Becker würdigt Rhein Bohnenkamps jahrelangen Kampf um die Finanzierung des Romantikmuseums, das von Bund, Land und Stadt miterrichtet wurde, ohne die mehr als sechs Millionen Euro Spenden, die Bohnenkamp einwarb, aber nie gebaut worden wäre: „Sie haben mehr als 1500 private Unterstützer überzeugt.",Die Grünen,2
Laut OB Peter Feldmann steckt eine Menge SPD im neuen Koalitionsvertrag.,SPD,1
Laut OB Peter Feldmann steckt eine Menge SPD im neuen Koalitionsvertrag.,Koalition,1
Bundesverkehrsminister Volker Wissing hat abermals vor einem reinen Fokus auf Elektroautos gewarnt.,Volker Wissing,2
Und: Annalena Baerbock und Nancy Faeser reisen in die Türkei.,Nancy Faeser,2
Die Europäische Union will die Vielfalt der Medien sichern.,Union,2
Kanada verbietet die Tiktok-App auf Diensthandys der Regierung.,Regierung,2
Doch die Gasknappheit und die damit einhergehende Energiekrise sowie der wegen Wartungsarbeiten derzeitige Ausfall von mehr als der Hälfte der französischen Kernkraftwerke haben die Ampelregierung zum Umdenken gezwungen.,Ampel,1
Doch die Gasknappheit und die damit einhergehende Energiekrise sowie der wegen Wartungsarbeiten derzeitige Ausfall von mehr als der Hälfte der französischen Kernkraftwerke haben die Ampelregierung zum Umdenken gezwungen.,Ampelregierung,1
"Gesundheitsminister Karl Lauterbach hatte zuletzt noch offen gelassen, ob die Corona-Impfpflicht im Gesundheits- und Pflegebereich zum Jahresende ausläuft.",Karl Lauterbach,2
"Andersson und Niinistö treffen Biden, die Union lehnt den Vorschlag der Ampel zur Verkleinerung des Bundestags ab, Lauterbach will die vierte Corona-Impfung für alle und Eintracht Frankfurt gewinnt den Europapokal.",Union,2
"Andersson und Niinistö treffen Biden, die Union lehnt den Vorschlag der Ampel zur Verkleinerung des Bundestags ab, Lauterbach will die vierte Corona-Impfung für alle und Eintracht Frankfurt gewinnt den Europapokal.",Ampel,2
Nun hat die Regierung den Green Pass abgeschafft.,Regierung,2
Die Bürger hörten lange auf Karl Lauterbach.,Karl Lauterbach,2
"„Niemand muss sich Sorgen machen“, schreibt die SPD-Politikerin auf Twitter.",SPD,1
"Manuela Schwesig, die Ministerpräsidentin von Mecklenburg-Vorpommern, hat nach eigenen Angaben ihre Brustkrebs-Erkrankung besiegt.",Manuela Schwesig,1
Ein Gespräch mit Forschungsministerin Bettina Stark-Watzinger über den Nutzen der Biotechnologie für die nachhaltige Landwirtschaft.,Bettina Stark-Watzinger,2
"Ist die neue Regierung bereit, den existenziell wichtigen Innovationen den Weg zu ebnen?",Regierung,2
Die neue rot-rote Landesregierung in Mecklenburg-Vorpommern steht gentechnischen Verfahren offener gegenüber als die Ampel-Parteien im Bund – und stößt damit bei einem Teil der Bauern auf Widerspruch.,Ampel,1
Die Europäer dürfen sich der Gentechnik nicht verweigern – und die Grünen auch nicht.,Grüne,1
"Das zumindest findet der frühere Grüne Matthias Berninger, heute Cheflobbyist des Bayer-Konzerns.",Grüne,2
"Der frühere Grünen-Politiker erklärt, wie er nach dem Monsanto-Eklat Vertrauen schaffen will und weshalb er sich um die Zukunft der Forschung in Europa sorgt.",Grüne,2
"Noch nicht, aber die Grünen haben einen wegweisenden Schwenk probiert.",Grüne,2
Grüne Gentechnik ist in Europa tabu.,Grüne,2
"Der erste virtuelle Grünen-Parteitag läuft auch am Sonntag weiter, doch am Ende des ersten Tages zeichnet sich ein eindeutiges Bild ab: Beim 1,5-Grad-Ziel setzt sich die idealistischere Parteibasis durch, lässt dafür bei anderen Themen vorerst locker.",Grüne,2
Die Grünen geben sich ein neues Grundsatzprogramm.,Grüne,2
Die Grünen geben sich ein neues Grundsatzprogramm.,Die Grünen,2
Permalink: https://www.faz.net/-gx6-asooz Weitere Themen                                   Skyline-Blick                                : LKWs dürfen diesen Sonntag fahren +++ CDU benennt Wahlkampfkernthemen                         März endet mit Aprilwetter +++ Schüsse in Hanau +++Günstigeres Deutschlandticket für Geringverdiener +++ Unfall bei Roßdorf +++ Anklage im Fall Ayleen zugelassen +++ Schulpflicht trotz Warnstreiks +++  Aktuelle Infos im Liveblog für Frankfurt und Rhein-Main                                                         Liveticker: OB-Wahl Darmstadt                                : Grüner Kolmer und Sozialdemokrat Benz gehen in die Stichwahl                         Stichwahl am 2. April +++ Kerstin Lau landet auf dem dritten Platz  +++ Hohe Wahlbeteiligung +++ Rekord bei Briefwahl +++ Und wie ist die Stimmung bei der Wahlparty in der Centralstation?,Grüne,2
Permalink: https://www.faz.net/-gx6-asooz Weitere Themen                                   Skyline-Blick                                : LKWs dürfen diesen Sonntag fahren +++ CDU benennt Wahlkampfkernthemen                         März endet mit Aprilwetter +++ Schüsse in Hanau +++Günstigeres Deutschlandticket für Geringverdiener +++ Unfall bei Roßdorf +++ Anklage im Fall Ayleen zugelassen +++ Schulpflicht trotz Warnstreiks +++  Aktuelle Infos im Liveblog für Frankfurt und Rhein-Main                                                         Liveticker: OB-Wahl Darmstadt                                : Grüner Kolmer und Sozialdemokrat Benz gehen in die Stichwahl                         Stichwahl am 2. April +++ Kerstin Lau landet auf dem dritten Platz  +++ Hohe Wahlbeteiligung +++ Rekord bei Briefwahl +++ Und wie ist die Stimmung bei der Wahlparty in der Centralstation?,CDU,2
Im eigenen Land zeigt das der Ampelstreit um die Energiewende und die Transformation des Verkehrs nur zu gut.,Ampel,0
"1982 wurde dieses gemeinsame Erbe der Menschheit dem Seerechtsübereinkommen UNCLOS unterstellt und eine Meeresbodenbehörde auf Jamaika geschaffen, die den Zugang zu mineralischen Rohstoffen regelt.",Jamaika,2
Viele zweifeln nicht mehr nur an ihren Regierungen.,Regierung,2
"Die Ampelkoalition sollte mehr tun, um sie zu fördern.",Ampelkoalition,2
"Die Ampelkoalition sollte mehr tun, um sie zu fördern.",Ampel,2
Laut Medienberichten will die Regierung den Geldadel nun bald zur Kasse bitten.,Regierung,2
"Oskar Lafontaine, der 2005 die heutige Linkspartei mitgegründete, verlässt die Partei.",Linkspartei,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gyl-b3xgn Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung 				Bild: dpa 			Das Bundesforschungsministerium legt seine lang erwartete Zukunftsstrategie vor.",FDP,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gyl-b3xgn Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Bettina Stark-Watzinger (FDP), Bundesministerin für Bildung und Forschung 				Bild: dpa 			Das Bundesforschungsministerium legt seine lang erwartete Zukunftsstrategie vor.",Bettina Stark-Watzinger,2
"Polens Regierung vergibt Millionen an Organisationen, die der Regierungspartei PiS nahestehen.",Regierung,2
Kritiker sehen eine Absicherung für einen möglichen Regierungswechsel in Warschau.,Regierung,1
Die Zukunftsstrategie der Ampel soll das ändern.,Ampel,2
Das fordert die KMK-Präsidentin Karin Prien (CDU).,CDU,2
Christian Drosten ruft das Ende der Pandemie aus – und Bundesjustizminister Marco Buschmann verlangt prompt ein Ende aller Corona-Maßnahmen.,Marco Buschmann,1
Bundesbildungsministerin Stark-Watzinger hat einen taiwanischen Regierungsvertreter getroffen.,Regierung,2
Grünen-Politikerin Brantner wurde in Taiwan empfangen.,Grüne,2
"Die amerikanische Regierung muss nun noch mehrere juristische Hürden nehmen, um das Schuldenerlass-Programm anzuschieben.",Regierung,2
"Daran ist auch die Regierung schuld, denn abseits von Informationsheftchen und Wettbewerben um den schönsten Schulgarten lässt die ganz große Schulgarten-Initiative aus der Politik auf sich warten.",Regierung,1
